review_id,restaurant_id,user_id,rating,review_date
sfCOrTmBYx70tk_j7nDRJQ,vmOnhwEiqBOCaTegD_cUDg,KlVly5IFaq4Q3FRxrxMN1g,3,2012-04-03
qC05GcPj_7cAFQC_aOw9PQ,vmOnhwEiqBOCaTegD_cUDg,ey-4MP3wXg9byW4QFj2_dg,3,2007-07-29
gTnyJ4-4LUCHakWNEitu2Q,vmOnhwEiqBOCaTegD_cUDg,Xxvz5g67eaCr3emnkY5M6w,4,2010-07-16
TwGrwyTRigbLOaVezaHeow,DcdHd6FxqozvZhKdJ6e-vA,SbJeDxDsv-S-qJr2vks0Tw,2,2013-05-17
0-8SEmCnZparh7dzdhWekA,DcdHd6FxqozvZhKdJ6e-vA,UxseWmmn3ZjKwKkJIGcfHg,4,2013-02-20
Tk4IDFH2IRaquVKFhRSbAA,DcdHd6FxqozvZhKdJ6e-vA,jeNvYs5_HjNOjQTugzAYiw,1,2013-04-28
E5NF_DAJbc4mLNzPZeQiLQ,DcdHd6FxqozvZhKdJ6e-vA,oJLAwJRRtw98g49JmaujqQ,2,2013-04-15
uDJvWIBg5No43bNRugNOOA,Vkz7c2EDh7ydELK8Za0obQ,nOr3_aq60yivqgcso_iDMw,4,2017-02-06
4Zzssdf5HPlhNnUj5p_aOw,Vkz7c2EDh7ydELK8Za0obQ,u00Qp_Wb70pgnH1fjY9R5g,5,2016-11-07
PakgUvYBuAnii4-mvx6K4w,Vkz7c2EDh7ydELK8Za0obQ,WLHlDjs3HZKrqjdmW-3XkQ,5,2015-12-29
vydfTWK-OG6S6SMGeQrn8w,zC86_-fg-tQk7x565a96AQ,w8K4cCz0k83-kA06oQlt3Q,3,2015-05-15
Fgn4QyMZolYNcG5mtyM6JA,zC86_-fg-tQk7x565a96AQ,do99OWeyyueHnjuHN-QjVQ,5,2016-10-22
uRBIGDL21_Vj12Y7D-97wg,zC86_-fg-tQk7x565a96AQ,hy4uEHgITEfzxrXzyDhCRg,3,2017-04-19
aYkoxr-r8nkt8HcijHbTzg,zC86_-fg-tQk7x565a96AQ,rISqZ8mxvkZUZ6FCeHx7vw,5,2016-04-02
rNmOIeFeL5JC5O_ZYv_5zQ,zC86_-fg-tQk7x565a96AQ,WL_U3MBUfTkeHL9lYxoleg,5,2016-04-02
_CCNAq0rpiM47il9JCZqlQ,zC86_-fg-tQk7x565a96AQ,8Ig4fLBCeagqZImJp0KNfQ,5,2015-11-01
I6SIknZ3YJ4G4B-4Cq_f-g,zC86_-fg-tQk7x565a96AQ,8zZX2NKrIuaQm7mtISz9Cg,5,2016-07-15
_eLi0ZFPHXEoXzTV9m0JRw,F-RyIw_kNi4a6TCt281j0A,SKaylKH6SgGLIxqCyh8PnA,5,2016-01-05
Aue5lyhhW7J4dkto-s-gZA,F-RyIw_kNi4a6TCt281j0A,h6DDUgM1XVtfVyw5QAuxZQ,4,2014-09-14
f2IM-gkewFYiHZepKPnR-A,F-RyIw_kNi4a6TCt281j0A,aJyL40r4okB3PFqHAzW60w,5,2012-05-21
IAfyRpn-yr00jhYLqwG4BQ,F-RyIw_kNi4a6TCt281j0A,zWz2L5gyzjVfxGl74THKHQ,5,2013-01-23
mkz1LGcIjbJSu4KlqX5Zlg,F-RyIw_kNi4a6TCt281j0A,4sBNtKpdR2ZZGeW9fbihTA,5,2015-02-17
znPQbvLPF1_GhK7C1jAbgg,F-RyIw_kNi4a6TCt281j0A,DQtw-rxD_XMcl2j0_4hV_w,5,2011-04-04
lQ3OrsMj5m4jK2ghB1nG5A,F-RyIw_kNi4a6TCt281j0A,KNR87thG6nU6WxMGqIzqzQ,4,2014-12-14
N0GFcMtxwi6_TY0xlZwujQ,F-RyIw_kNi4a6TCt281j0A,AJV3isA6VvR38KIxV_zfLg,5,2013-06-12
6XR8u-VF26jsh7q0E7-SrA,F-RyIw_kNi4a6TCt281j0A,UxfYdK6SyGypy8si8CAVCw,5,2015-07-01
2D0WWSIscx_9rb7x2XE00w,F-RyIw_kNi4a6TCt281j0A,hwSSM8Jn29dXRW4ym-roDQ,3,2015-10-19
bhBwJrTVIDG1dT6RvxoqtA,F-RyIw_kNi4a6TCt281j0A,udUL1mm1ZWDCaLUlsJYlwQ,5,2013-01-15
n-8WXjsUEYtYECxbgq8q1g,F-RyIw_kNi4a6TCt281j0A,siM9MmBRpwg9KU_C8TWbaQ,5,2014-07-14
G4A9aQCxkkTdc98dJuSLhQ,F-RyIw_kNi4a6TCt281j0A,WUb8KUdRjdOzA2TVNke9Ow,5,2009-11-15
PHRE2QvBzaMezmfl3T7BBQ,F-RyIw_kNi4a6TCt281j0A,Ui2Gzbuy-PmOMGQRtjLHoQ,4,2010-11-29
0uRj65rFDb5lG7fOcSMERw,F-RyIw_kNi4a6TCt281j0A,lDl5JBIxIZZWahib8zCIBg,4,2015-12-07
b-5eu2PGjgIDXP_s8a4vdw,F-RyIw_kNi4a6TCt281j0A,ZCfZYep8joocOOVGUtId3w,5,2015-06-16
isc00d5LECObTJ7Mh-dxZQ,F-RyIw_kNi4a6TCt281j0A,hjcOqlZLCvOQvwMdLsiOcw,5,2008-01-29
0sFiwcUmoQv2WjbwEmeEqg,F-RyIw_kNi4a6TCt281j0A,If2PE4WqRnSOsu88ZnVUmw,4,2010-09-07
XfIfPVepmMU4J5oYgLYrNQ,F-RyIw_kNi4a6TCt281j0A,uDwnuU_ZccDOJyI5AzjLQQ,5,2010-04-13
vWhc2cCrc74PEp5F5wNTdg,F-RyIw_kNi4a6TCt281j0A,P-u44KFPjtKEUzXqLkeWOQ,4,2010-08-22
utMDbb2gfxeCBuBPQjMVcg,F-RyIw_kNi4a6TCt281j0A,a4mO387_O77ebmv8AlQB3A,5,2014-12-19
c0B6PVQJzW8jGzBDwyvkjA,F-RyIw_kNi4a6TCt281j0A,m_WWgiKOR8AFZ8O2hxpmuA,5,2009-08-15
yRboNeNvQIeWxH95uwqBrg,F-RyIw_kNi4a6TCt281j0A,yLdHtxxzxAiScTfRWdxjPQ,5,2017-02-23
8LAy1FpT4pGrFDQwxB2OEA,F-RyIw_kNi4a6TCt281j0A,83zQAHCvZGYgm8bjQoJ5wg,4,2014-08-20
z_pPXIdHYJbeeOMvRtQkEQ,F-RyIw_kNi4a6TCt281j0A,Oz6DTbeD6m3z5LmnDdZdXw,5,2012-12-04
2QSfAnicqrJMhHDXISvHoA,J5kUNCioqtgNCursxMMJaw,wu3hB8c6crmJaZa696QE8Q,2,2016-02-27
Bk-apbljkTO-_DK28zGzEg,J5kUNCioqtgNCursxMMJaw,XS6BZP7JwKUERqtXiWxxJw,3,2017-05-20
Smj_4n9AE3TXwRLGloxpEg,J5kUNCioqtgNCursxMMJaw,B7AjB8W2BWJtXPjweJs9pw,1,2012-04-19
wLza7NxLXv3U8oMa3LbnZA,J5kUNCioqtgNCursxMMJaw,6Y7wCznF1AfBfuAe9UqccA,2,2016-04-06
pc1OLBI4tT1Iw9sKIERlew,J5kUNCioqtgNCursxMMJaw,aYrvn_5tR3U-4ZhpH-CD0A,2,2014-03-02
ghSfzbEXdxG6cEPCWRieJQ,Ywdy4YARQK1ZWOCDzZDi-w,SZCV6KcHAFb6xpLaRbEUsQ,4,2012-08-22
uCobmLFTO9p2iKi_2WdcBA,Ywdy4YARQK1ZWOCDzZDi-w,WOfakw1YXmtYcuaep0NcYQ,4,2012-02-13
FbnbaMKBcKDCtirQy3ptqg,Ywdy4YARQK1ZWOCDzZDi-w,PrwnAL82LL4Ewt_wJpHWCA,4,2010-11-10
pDy1UVbNVOUnf-rcgGcLEQ,Ywdy4YARQK1ZWOCDzZDi-w,jO44Apni7iJZVVK4HQ60tA,3,2010-06-03
VPD_rikt9ZYvwNbNzuk5OA,Ywdy4YARQK1ZWOCDzZDi-w,g4CTUv6mVMCyjMPMOYaJRw,4,2013-03-07
00evMqh8sPg1HNn_UiVPAw,Ywdy4YARQK1ZWOCDzZDi-w,B34uaGgSqtIL8-IuKJdFtw,2,2011-04-02
rUHZ8YXP3FW7geSv5gu7mw,Ywdy4YARQK1ZWOCDzZDi-w,m___sasW8jFYDt3w0dcSZA,4,2010-12-08
4sUmv3iJiPpcMQjWXmWgZQ,Ywdy4YARQK1ZWOCDzZDi-w,-NycZLw5rPxqwrkKKI-83w,2,2012-04-28
5SLIeIpBCObNAqQU-w9dVA,Ywdy4YARQK1ZWOCDzZDi-w,5oxIvCW2QN_TL3z0ppDrtw,3,2011-12-31
WKte5UuoiCv0CAIW0hiWDg,Ywdy4YARQK1ZWOCDzZDi-w,ijxw1EiZs3IPiARiDmea8g,4,2012-01-04
ZO5zYWZQJ7NOtmgNdGIBsA,Ywdy4YARQK1ZWOCDzZDi-w,NrH-B917v735OQsXFgMi-Q,4,2011-05-09
B82VcHw5LcnOP6JKYjzGWQ,Ywdy4YARQK1ZWOCDzZDi-w,3NUBrMWfwn8MZm6LYBjEcg,4,2011-12-09
2rvCfoxqNQ8f5_3SlEFD2g,Ywdy4YARQK1ZWOCDzZDi-w,DK57YibC5ShBmqQl97CKog,5,2007-09-24
QbwdoMWLhLTwXNrOEtWUxw,Ywdy4YARQK1ZWOCDzZDi-w,fxJ9m1izVeZUbjb2kZQ7tA,2,2012-01-04
d-AA8WS0q9wJ1UPz83l6vA,l-Bmp9aU16eujG72-uGvNA,JUj1W1KtdBceeGv3R_PhkQ,5,2015-07-03
gXloRPnSfsJKEzsoJvQw3Q,l-Bmp9aU16eujG72-uGvNA,BYHm-dCBHRtiUDgOfFgLhw,2,2017-06-17
NJRgiMYULsWlaignIBuNoQ,l-Bmp9aU16eujG72-uGvNA,7uEuP9iJEzCshvDKS7_n8w,2,2014-06-24
SB1s-I6dZKmU7fAU4OtaXg,l-Bmp9aU16eujG72-uGvNA,Xxvz5g67eaCr3emnkY5M6w,2,2010-07-13
1KPdNBj8nPfRFgbwR0Dy1g,bWF-DY2jfaFH4oKE9wGqYA,v_PrCtJUGqOyOQiRlQkNAg,5,2014-02-10
8vKmZxJ5w9hYNUtpgW3B7w,bWF-DY2jfaFH4oKE9wGqYA,HXEkShPLc0FUnsPBYv_bKQ,5,2012-10-08
aZXXepOvbICl9W5jRgRtEQ,bWF-DY2jfaFH4oKE9wGqYA,Xxvz5g67eaCr3emnkY5M6w,5,2011-05-11
Xl9YaENqKPKZRgY_hOwncw,OiS6K4IvKwxIcWlKVywG_w,Rp2hjfeptufMFw7NfKts2Q,5,2016-12-24
X-mPxH_gMMNNzh5zgVVpWA,OiS6K4IvKwxIcWlKVywG_w,HPbWL-1ay6H2IAYWOCNpyA,3,2013-08-07
r2Fmmx4vtX-U538_ZrdI6w,OiS6K4IvKwxIcWlKVywG_w,_IVVNgYulyw2CO579xAtig,4,2014-09-23
0AZTajJ8SR4wYo5z-97j6g,OiS6K4IvKwxIcWlKVywG_w,du0Ww3rjdU9Eh0ayH9znBQ,5,2016-12-28
TB9a_lcsXR0BEWuisfE_Vg,OiS6K4IvKwxIcWlKVywG_w,GGSsiVS5af4lSTZOOpNE3g,5,2014-07-17
fnHPHbTxRTLYJh3sVtwrwg,OiS6K4IvKwxIcWlKVywG_w,-ShKeSr693BKDs-J4Fl0hw,5,2015-04-04
V9du4DWbJEHIdnj0UTJF4A,OiS6K4IvKwxIcWlKVywG_w,Mln0Jyyj_yYaT4aVkL35bg,5,2016-07-27
rGH0RYd1ecaM-GUTXSe5WA,OiS6K4IvKwxIcWlKVywG_w,8jHKi0ty0mOtP991cF4Ktg,4,2014-01-12
c8c_HJT8hBlj9xHuJBWvdg,OiS6K4IvKwxIcWlKVywG_w,Yti-uiY4BP9gR-G_DsqNBA,5,2016-08-23
uf8RBegdknkBTcNd23H_7A,OiS6K4IvKwxIcWlKVywG_w,cRH9xN5ybcgJ-p0f02bACg,1,2016-10-15
OMuZgC-kDZKC0TnyBzg7Kw,OiS6K4IvKwxIcWlKVywG_w,7kIeV0bwv3j3IDcjTyaYKQ,4,2013-10-27
qu85MbCDXKCnQSlDMlbYzg,OiS6K4IvKwxIcWlKVywG_w,W5YuDjD4J7gbijk7KeReOw,4,2011-04-26
-oOZVSYXXK4yvyoX9-tDQA,OiS6K4IvKwxIcWlKVywG_w,bMop5bO8tqRFgYs5GH4oAg,1,2017-03-26
ZNnzam2Qu0qDyzs7Qzq0Bg,OiS6K4IvKwxIcWlKVywG_w,l3FZeW5sM7dcvgjKBYZvaQ,5,2016-01-12
-vYwoUx4fmf81_o_QO20hg,OiS6K4IvKwxIcWlKVywG_w,29GNM04CCZUGD2q0RFJ3rQ,4,2017-04-29
JQTaTRlZMsbz75py0oug2w,OiS6K4IvKwxIcWlKVywG_w,-CPeply96ufvpnJeyCg2Ow,3,2015-04-19
-CP_rDUek6fMOMT_T03kvw,OiS6K4IvKwxIcWlKVywG_w,LCCNuJ2oBQDRbxSBpVDB2g,5,2017-05-29
79OQSa-qcWl2chyQTiwtQw,OiS6K4IvKwxIcWlKVywG_w,XlGdYIt-49-i3d6XKGu_Ow,5,2013-10-02
h3YOCf3WFybnsPyfa2dcdw,OiS6K4IvKwxIcWlKVywG_w,8n06jqTi1y2jP2me20R1ag,4,2017-03-19
1wqMviahrpMudCBRH5aTGw,OiS6K4IvKwxIcWlKVywG_w,WUb8KUdRjdOzA2TVNke9Ow,3,2013-08-01
9GaOnfGIRWdrgjmTW65AIg,OiS6K4IvKwxIcWlKVywG_w,bHsIiV-t-Uvw0O12DsZOPQ,4,2015-10-17
6fLBr3KB8lplJnfo6WJrJA,OiS6K4IvKwxIcWlKVywG_w,eTLSKA5HK98Klklkv6E2Uw,1,2016-01-07
cWr5l_UuSvCIR0iNglxzcw,OiS6K4IvKwxIcWlKVywG_w,mSLukAjBRgaAKLpoiE0DKA,4,2012-01-19
qw3DQ8UMdSbv_OzWMwZkGQ,OiS6K4IvKwxIcWlKVywG_w,_m1ot2zZetDgjerAD2Sidg,4,2015-07-30
yrW0-IgK0zSpJYFUSPzevg,OiS6K4IvKwxIcWlKVywG_w,hvNxrH5zbQLbA-m119qRDg,1,2016-05-24
2ZNNGcNSeAPVkU4eenwEzg,OiS6K4IvKwxIcWlKVywG_w,QqniA-6jdzBkErJtwHmB5g,5,2016-02-11
IpMsrCON2YT_m3O0jCs1mA,OiS6K4IvKwxIcWlKVywG_w,GwwjFZLaFTi6EcLIxVywQg,5,2014-05-25
bq5kYUYOocaSMT_AIZcjdQ,OiS6K4IvKwxIcWlKVywG_w,VOUnXOlll52vwQcJK1tm8A,4,2010-11-26
AwweczpIsfTUbSGTwxVYaw,OiS6K4IvKwxIcWlKVywG_w,WJZsaLzereuVbWs2O5MLGQ,4,2016-01-19
X4aV4CxzR_pWj5xsXfHTgg,OiS6K4IvKwxIcWlKVywG_w,WD4_jfIXfvOcfBkxshKYRQ,5,2015-02-04
eAiO1Z8LYjmJkPeFl6pv9A,OiS6K4IvKwxIcWlKVywG_w,RdmRV6Yg02S_KlAd9hOvpg,4,2015-04-26
iEPekWtx9yCn5NoRCuuuSw,OiS6K4IvKwxIcWlKVywG_w,0vn9MvK2SbH9oGS47si4qg,3,2017-04-20
Hk23q6nZldSXkT6FZCyU9A,OiS6K4IvKwxIcWlKVywG_w,dccateTjyakPfsWd5U0wsQ,3,2010-10-12
5FoDhD-iDpSMdc08w5MqhQ,OiS6K4IvKwxIcWlKVywG_w,hy4uEHgITEfzxrXzyDhCRg,5,2015-01-06
BLRQ4yv240jpLaMQmOBoWw,OiS6K4IvKwxIcWlKVywG_w,S5M8eTMT9YUdE_-GXQB43w,5,2014-10-01
AT8DVuZ4rjxwAxIYcZrmRQ,Q9ErERag3bccG8KjUAPPTg,0dBZWWZBCWJ-1noLT6k88g,5,2013-10-31
MQRPFGuZQeHjOrjWXvuRzQ,Q9ErERag3bccG8KjUAPPTg,Tbpe-rItt35oq4UZFlCZ1g,5,2017-04-23
IrieliZputicRCYd-IIpjQ,Q9ErERag3bccG8KjUAPPTg,OR54MvFdrpSHVj5LAGf58w,5,2016-10-05
ca4lTXtVnbJesXpNUt4fdg,Q9ErERag3bccG8KjUAPPTg,naXg1l25tKMN9H5wYRO-qg,4,2017-07-24
GPL_jWz4Aj7bYG_sqdfA-g,Q9ErERag3bccG8KjUAPPTg,EFYa6Whx_Q01J9fYvfUXvA,5,2015-05-28
Im1NyPT1rw7U4p7-xIJg8w,7d3tmP0XIFdjdqQ6hBRA4Q,An8Q0oLP_2juwErLw90L8A,3,2011-03-22
PtjSwx9Nr3p55z2LuXF4kw,7d3tmP0XIFdjdqQ6hBRA4Q,sKVIL6VYjuAaO-hiS2rzTw,4,2011-04-08
xP6tOtKuEIAEcKoaFn49gQ,7d3tmP0XIFdjdqQ6hBRA4Q,BJXKcz_65UU84i0YG9cxFA,5,2011-07-01
KPjXJ0FhWnXgYMVUFMUuvg,7d3tmP0XIFdjdqQ6hBRA4Q,H4W1CyyrU3Ru3rcSMkCG7g,2,2008-03-31
CB1bQpHqE0l-NhgooABeKg,7d3tmP0XIFdjdqQ6hBRA4Q,Pp_6JMlLK1e1-MHQxwxgYQ,2,2010-12-20
KgN3UfCJrUAe1ydq-G4VLg,7d3tmP0XIFdjdqQ6hBRA4Q,bo5APKamFA1FESCwAa5Gwg,5,2014-01-19
s7mkWZ6VZZe6U1yRC0kKOQ,7d3tmP0XIFdjdqQ6hBRA4Q,uL-ECTF9PumWkzxHScw-QA,4,2009-04-24
9EEVSIWOiA9jKaXY1LgNEQ,7d3tmP0XIFdjdqQ6hBRA4Q,ZZJHhXv603FZqn0hYGgyNQ,5,2013-03-27
nA7HkpQwcUFkXgKyfLhLdQ,7d3tmP0XIFdjdqQ6hBRA4Q,nd9diLDB4LLe7xH2c7ZKUg,5,2013-09-11
uh1YO8ZFhjdbuv7m3xqW8A,7d3tmP0XIFdjdqQ6hBRA4Q,-Pj3uJJZrpC5jLLV6K0wPQ,5,2014-11-01
888zz6Ev_J6RlZrQ6V2uGg,7d3tmP0XIFdjdqQ6hBRA4Q,yxbFjvHeX2QrJQ3NJzCkOw,4,2014-05-04
qKm_0fXb_pYBm6rnSUtqbw,7d3tmP0XIFdjdqQ6hBRA4Q,TFNTLFIGjmsQCZ-kica7CQ,5,2014-10-13
CIkqprfJ-TE_OYDvZo_ghA,7d3tmP0XIFdjdqQ6hBRA4Q,gfW3J4Nun0AuZKX_PpYGsA,3,2015-01-11
3pmRfkjvRkDC4wMUQ86kyA,7d3tmP0XIFdjdqQ6hBRA4Q,FaIaRRLa0j_nWSXYQ3TvFg,5,2007-08-22
-WPMrnPJrCAmjkqbuHo7IA,7d3tmP0XIFdjdqQ6hBRA4Q,16BC4A3eSF5zmX7c33VBOQ,4,2015-06-23
IN7WOZf-b1QG8uwPiSJ7dg,7d3tmP0XIFdjdqQ6hBRA4Q,KyeRUUnUSfxgCNQ-6RWl3g,1,2015-06-08
dUHReiwfz_y1q1LVYsYhDQ,7d3tmP0XIFdjdqQ6hBRA4Q,426wGCezk-ovGdlZGWNagA,1,2015-07-22
SkE4wajzfmMDzub6cCTz1A,7d3tmP0XIFdjdqQ6hBRA4Q,GibdHRrW1CFz9ukTCL30Hg,2,2015-01-16
DKg2-ew0ykfcGJW9POVf2w,7d3tmP0XIFdjdqQ6hBRA4Q,zMlPciX2QqUOBHqR1yKoUw,4,2013-12-22
tdxNP3O78ebUUn6khyq-Mw,7d3tmP0XIFdjdqQ6hBRA4Q,HQw-8qJTyNa6sMUrR5QorQ,5,2015-05-08
nrPInLVkvd7ms4LsQe7-_g,7d3tmP0XIFdjdqQ6hBRA4Q,Pc-fLWzvKiWAUpzmRyXHaA,1,2014-07-27
7oHYynv8mgpaw7kVnx5nRg,7d3tmP0XIFdjdqQ6hBRA4Q,m8kQCmkcHsUxqo6luiq9oQ,4,2012-08-21
fpVJ4THvGcQCwKQ0K-jrhw,7d3tmP0XIFdjdqQ6hBRA4Q,hYh0xnfryFU9a7zET6KLOQ,3,2011-07-26
6ZIeUs8z0-Qf3EQbUHxNBw,7d3tmP0XIFdjdqQ6hBRA4Q,kwiTdkhdAe88G8PIs-LzlQ,5,2012-04-27
bwn8aWBkg-WZ1yMTU5P9TA,7d3tmP0XIFdjdqQ6hBRA4Q,-toTVTvuVOMuGopecT2Xyw,5,2011-01-10
rH36ZSyI97SWViXgbsLqIg,7d3tmP0XIFdjdqQ6hBRA4Q,w-nAZP5Psd3NKefufdYH2w,4,2014-03-31
rXMlJXCtKUmRNzB49xjqpg,7d3tmP0XIFdjdqQ6hBRA4Q,s7sqJMhBtBjd8AmUF-aCtQ,4,2015-02-07
XS_Ltp9PlNWqS52di4OHzw,7d3tmP0XIFdjdqQ6hBRA4Q,Gmj_0_uQO1hyhI-wplzzaw,4,2012-03-17
Py4X8ATcegcNKr8MxwqMow,7d3tmP0XIFdjdqQ6hBRA4Q,GXvUFH3PUh4q1uXE1oSlsA,4,2011-04-23
2c2gw8NhaMVcraVHP-ybSw,7d3tmP0XIFdjdqQ6hBRA4Q,h69tEQkG6c9JmcIcHv0_qA,5,2014-02-11
m7Y_pMpwKzgHvyRGKinNnA,7d3tmP0XIFdjdqQ6hBRA4Q,_5L8kOoiZTfVGridgkAt3Q,5,2014-10-25
2aeK0tSpHcF9IVtOviNL3A,7d3tmP0XIFdjdqQ6hBRA4Q,v5iaTlpyuJT1O5doqvsQOA,5,2014-06-19
5yNGNj_Coh78Ei2E9uKgNA,7d3tmP0XIFdjdqQ6hBRA4Q,Vm1WjkTlu695ZfiDBL--TA,5,2013-11-01
gm0UPZI4yPAH-rgblpTK9Q,7d3tmP0XIFdjdqQ6hBRA4Q,igcnVpgAYC2EMP0sXZmuTQ,5,2011-01-31
sgfBERCuR4HW0NNiVh0-wA,7d3tmP0XIFdjdqQ6hBRA4Q,8zRJrtAxuI2L4Xeq4QxD2g,2,2011-05-29
7QMFf1bEcK71bgulGSXLdw,7d3tmP0XIFdjdqQ6hBRA4Q,GWw60eFR6_puMzneQQGyxQ,4,2014-01-29
9iNT61BYcL_wI0RcUPma7A,F2pfjAZ_3dMTGCKv6c5wOw,QyKGgq83Lh4hZAwZAIUcFQ,5,2014-11-26
EvyZWJAJZjZNRradkIwkKA,F2pfjAZ_3dMTGCKv6c5wOw,r020cKA3zKcREcyCvus4vw,5,2014-01-01
8JyJENGiQoWqXZWGS1PKOA,F2pfjAZ_3dMTGCKv6c5wOw,8v1rpTH0d8YjjGWA892l1Q,5,2011-01-18
2BiJ6A45Dh5JlUjSflNqVA,F2pfjAZ_3dMTGCKv6c5wOw,2n03U1y-9Lr3gl0CcMrHPA,4,2014-07-21
9_RfODF9FIJfzTodslfbDw,F2pfjAZ_3dMTGCKv6c5wOw,N4rXJZo5GkNv4VzKi_n4Jg,5,2014-06-04
BPmLv9EtPtI1YBoPn03tyA,F2pfjAZ_3dMTGCKv6c5wOw,u00Qp_Wb70pgnH1fjY9R5g,5,2017-02-03
LUhbvj-phChbnW8zF2Vapg,F2pfjAZ_3dMTGCKv6c5wOw,oQBJMXUD2AhOC-2OaVdKHw,5,2013-06-26
85wt77Npzz31qR6D8Ni6kA,F2pfjAZ_3dMTGCKv6c5wOw,8fi_7cZV8cdhouNq8MyjLA,4,2014-09-07
ZUqPnXx1sLxKX87MZboAyg,F2pfjAZ_3dMTGCKv6c5wOw,nbVhicAu_-rOrXKh7xV2dA,5,2015-09-03
aGxLUZRFmc5voGW_HAzNjA,F2pfjAZ_3dMTGCKv6c5wOw,Zw_USyp31n217BJwLpkyYg,5,2017-01-07
7tK_u0yiSIUj5F23XLC6GA,F2pfjAZ_3dMTGCKv6c5wOw,LqxHLS9OSL4fKqigJvxO0A,2,2015-06-04
wgEX-2Nf36DVRo3TPqhtGA,F2pfjAZ_3dMTGCKv6c5wOw,3yly2fuwWxBmMJN4BDBbsw,5,2015-06-14
_GwA6HhRAo2VS_F1ycaSBA,F2pfjAZ_3dMTGCKv6c5wOw,QZtDUC0PD894xxf8rg2ZFw,3,2015-11-30
QxcRz5GkoopgElx5WxEe-w,F2pfjAZ_3dMTGCKv6c5wOw,xH63knKaVhclXU2gSP1q_A,5,2011-08-27
jWe4rtEjwIZrxsY3GPrAWw,F2pfjAZ_3dMTGCKv6c5wOw,Uk6wgBO_QZ1dqmZhzcRV_w,5,2013-12-29
rc5cQvnjDxNWe3h-AfE7rg,F2pfjAZ_3dMTGCKv6c5wOw,tejf5VBcSUulniV43yBsAA,3,2013-06-24
bPQVrRJrquIWwtAjUsJY5g,F2pfjAZ_3dMTGCKv6c5wOw,Eq1oSV9D4-_yAzzzFgPDnw,5,2012-01-15
mtDOz3LxbqzuY5ipqSsBNA,F2pfjAZ_3dMTGCKv6c5wOw,oVyxTmXDWdGZObNehyLyNA,5,2013-08-15
q6SEQa3MXg1HcPEjob5GPw,F2pfjAZ_3dMTGCKv6c5wOw,T-k5uCzttowAtyFbX8809A,3,2012-12-17
LslPx3gaOR0gR3cwH7B3Hw,F2pfjAZ_3dMTGCKv6c5wOw,9n9jfv3kV2WFJu80eY3rfg,3,2012-01-13
3G5fekQ-jDCORg73Q2NV3Q,F2pfjAZ_3dMTGCKv6c5wOw,oAil_gYOXUhqWnKA8SwKsw,1,2014-07-17
DRp28cVdEV1ScA_QyuOM5g,F2pfjAZ_3dMTGCKv6c5wOw,PrwnAL82LL4Ewt_wJpHWCA,4,2010-10-22
XWqlsmphzXh9QB7muIZwKg,F2pfjAZ_3dMTGCKv6c5wOw,rV7KG4o1kywohTibQckMJg,2,2013-09-24
VpRoim16Fx_GvRWGPxlU3g,F2pfjAZ_3dMTGCKv6c5wOw,jO44Apni7iJZVVK4HQ60tA,4,2008-12-30
kcTJjspgGeJmUKk_kFPwjA,F2pfjAZ_3dMTGCKv6c5wOw,gRvyz9qCPGJeSrZg-HPqWw,4,2014-08-11
uLrGHsr9mwzO_FRTJeOF2A,F2pfjAZ_3dMTGCKv6c5wOw,TBSA6-ocZji8MtAuL_-ptQ,5,2013-06-25
ffGSFOtwGGXKythQ7cxliA,F2pfjAZ_3dMTGCKv6c5wOw,EnIffUl4nbsk-9SAB3jHRA,4,2017-04-19
qffbZ1Rt4JIbeYqlBnuYWA,F2pfjAZ_3dMTGCKv6c5wOw,EXcjsQ7TZ-FchTfR9jOkBg,5,2014-10-25
5J7C1hPiO4-_9tXAcKI6AQ,F2pfjAZ_3dMTGCKv6c5wOw,fq6zfv7xi9AelJTYcwD_fw,5,2014-11-08
kiFhlywxWMK4r52NeNXEjA,F2pfjAZ_3dMTGCKv6c5wOw,Lau_7oiyxj2D7FUjQB0r9Q,5,2016-02-15
sSZDOfyBHk6vdpo1G68zRw,F2pfjAZ_3dMTGCKv6c5wOw,T76-jKiHe5Fz5qTjQQlWoA,3,2010-12-10
woDkI0OtcRE6Mij5JcbakQ,F2pfjAZ_3dMTGCKv6c5wOw,P9juBjTdlzDlrxb6uMqSug,5,2010-09-08
oSHTbUD7ZY4IVV3AYFhSUg,F2pfjAZ_3dMTGCKv6c5wOw,_APFGZ4TELaE5TdrKz86qA,4,2015-10-01
vG0LP0_LiILCF2E83euEcA,F2pfjAZ_3dMTGCKv6c5wOw,ExUljv6ai71W2m6QyAb-_A,5,2009-10-11
OlNvUuPHLDRa2ok68UILvg,F2pfjAZ_3dMTGCKv6c5wOw,xYu3sjCYF-GWGTIZuS2UpQ,3,2013-04-15
TZYgxZ40RfnnO6P8bLs8aQ,F2pfjAZ_3dMTGCKv6c5wOw,owrPwNy-mbmwrr4LRDBX6w,5,2016-01-24
3m4djS7_9tbNvoY0zP-ghw,F2pfjAZ_3dMTGCKv6c5wOw,cw0LmUaF8zAzzVOUyhXrQw,4,2014-09-23
q0QEUccPzRSL0LBFMSw1Kw,F2pfjAZ_3dMTGCKv6c5wOw,NHHVj7_lT_4gClCIbQK9MA,5,2013-11-21
